Name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,Status,Finish,Maybeboard,Image URL,Image Back URL,Tags,Notes,MTGO ID
"Chief of the Foundry",3,"Artifact Creature - Construct",,"c18","199",uncommon,c,Owned,Non-foil,false,,,"Scrapyard","",
"Skyscanner",3,"Artifact Creature - Thopter",,"m19","245",common,c,Owned,Non-foil,false,,,"Scrapyard","",68653
"Thopter Assembly",6,"Artifact Creature - Thopter",,"mbs","140",rare,c,Owned,Non-foil,false,,,"Scrapyard","",39501
"Foundry of the Consuls",0,"Land",,"c18","248",uncommon,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Scrapyard","",
"Thriving Bluff",0,"Land",R,"jmp","33",common,l,Owned,Non-foil,false,,,"Scrapyard","",81813
"Sinew Sliver",2,"Creature - Sliver",W,"tsr","44",common,w,Owned,Non-foil,false,,,"Sliver Legion","",
"Pulmonic Sliver",5,"Creature - Sliver",W,"tsp","36",rare,w,Owned,Non-foil,false,,,"Sliver Legion","",25671
"Diffusion Sliver",2,"Creature - Sliver",U,"m15","50",uncommon,u,Owned,Non-foil,false,,,"Sliver Legion","",53444
"Leeching Sliver",2,"Creature - Sliver",B,"m15","102",uncommon,b,Owned,Non-foil,false,,,"Sliver Legion","",53490
"Heart Sliver",2,"Creature - Sliver",R,"tmp","182",common,r,Owned,Non-foil,false,,,"Sliver Legion","",9573
"Cryptolith Rite",2,"Enchantment",G,"soi","200",rare,g,Owned,Non-foil,false,,,"Sliver Legion","",59792
"Gemhide Sliver",2,"Creature - Sliver",G,"tsr","205",common,g,Owned,Non-foil,false,,,"Sliver Legion","",
"Manaweft Sliver",2,"Creature - Sliver",G,"fmb1","72",uncommon,g,Owned,Non-foil,false,,,"Sliver Legion","",
"Muscle Sliver",2,"Creature - Sliver",G,"plist","183",common,g,Owned,Non-foil,false,,,"Sliver Legion","",
"Predatory Sliver",2,"Creature - Sliver",G,"m14","189",common,g,Owned,Non-foil,false,,,"Sliver Legion","",49579
"Acidic Sliver",2,"Creature - Sliver",BR,"sth","126",uncommon,m,Owned,Non-foil,false,,,"Sliver Legion","",10181
"Necrotic Sliver",3,"Creature - Sliver",BW,"plc","159",uncommon,m,Owned,Non-foil,false,,,"Sliver Legion","",26553
"Sliver Legion",5,"Legendary Creature - Sliver",BGRUW,"tsr","261",mythic,m,Owned,Non-foil,false,,,"Sliver Legion","",
"Sliver Queen",5,"Legendary Creature - Sliver",BGRUW,"sth","129",rare,m,Owned,Non-foil,false,,,"Sliver Legion","",10379
"Hivestone",2,"Artifact",,"tsp","256",rare,c,Owned,Non-foil,false,,,"Sliver Legion","",25945
"City of Brass",0,"Land",,"8ed","322",rare,l,Owned,Non-foil,false,,,"Sliver Legion","",19301
"Evolving Wilds",0,"Land",,"ddo","58",common,l,Owned,Non-foil,false,,,"Sliver Legion","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Sliver Legion","",
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Sliver Legion","",78656
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sliver Legion","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Sliver Legion","",
"Sliver Hive",0,"Land",,"m15","247",rare,l,Owned,Non-foil,false,,,"Sliver Legion","",53622
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Sliver Legion","",
"The World Tree",0,"Land",BGRUW,"khm","275",rare,l,Owned,Non-foil,false,,,"Sliver Legion","",87901
"Thriving Grove",0,"Land",G,"jmp","34",common,l,Owned,Non-foil,false,,,"Sliver Legion","",81815
"Outnumber",1,"Instant",R,"jmp","354",common,r,Owned,Non-foil,false,,,"Sneak Attack","",
"Skirk Prospector",1,"Creature - Goblin",R,"dom","144",common,r,Owned,Non-foil,false,,,"Sneak Attack","",67753
"Cavalcade of Calamity",2,"Enchantment",R,"rna","95",uncommon,r,Owned,Non-foil,false,,,"Sneak Attack","",71190
"Goblin Instigator",2,"Creature - Goblin Rogue",R,"m19","142",common,r,Owned,Non-foil,false,,,"Sneak Attack","",68445
"Krenko's Command",2,"Sorcery",R,"ddn","25",common,r,Owned,Non-foil,false,,,"Sneak Attack","",
"Chaos Warp",3,"Instant",R,"cmd","114",rare,r,Owned,Non-foil,false,,,"Sneak Attack","",40636
"Goblin Chieftain",3,"Creature - Goblin",R,"m12","138",rare,r,Owned,Non-foil,false,,,"Sneak Attack","",41213
"Goblin Warchief",3,"Creature - Goblin Warrior",R,"ddn","9",uncommon,r,Owned,Non-foil,false,,,"Sneak Attack","",
"Legion Warboss",3,"Creature - Goblin Soldier",R,"grn","109",rare,r,Owned,Non-foil,false,,,"Sneak Attack","",69591
"Pashalik Mons",3,"Legendary Creature - Goblin Warrior",R,"mh1","138",rare,r,Owned,Non-foil,false,,,"Sneak Attack","",72648
"Goblin Ringleader",4,"Creature - Goblin",R,"evg","40",uncommon,r,Owned,Non-foil,false,,,"Sneak Attack","",
"Goblin Trashmaster",4,"Creature - Goblin Warrior",R,"m19","144",rare,r,Owned,Non-foil,false,,,"Sneak Attack","",68449
"Goblin War Party",4,"Sorcery",R,"mh1","131",common,r,Owned,Non-foil,false,,,"Sneak Attack","",72634
"Krenko, Mob Boss",4,"Legendary Creature - Goblin Warrior",R,"ddn","15",rare,r,Owned,Non-foil,false,,,"Sneak Attack","",
"Siege-Gang Commander",5,"Creature - Goblin",R,"gnt","42",rare,r,Owned,Non-foil,false,,,"Sneak Attack","",
"Goblin Burrows",0,"Land",R,"dd1","58",uncommon,l,Owned,Non-foil,false,,,"Sneak Attack","",28902
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Sneak Attack","",
"Thriving Bluff",0,"Land",R,"jmp","33",common,l,Owned,Non-foil,false,,,"Sneak Attack","",81813
"Phyrexian Reclamation",1,"Enchantment",B,"ulg","63",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",12705
"Vicious Conquistador",1,"Creature - Vampire Soldier",B,"xln","128",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",65272
"Blood Artist",2,"Creature - Vampire",B,"avr","86",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",44105
"Feast of Blood",2,"Sorcery",B,"zen","88",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",34412
"Urge to Feed",2,"Instant",B,"wwk","70",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",35603
"Vampire Hexmage",2,"Creature - Vampire Shaman",B,"c14","168",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",54789
"Arterial Flow",3,"Sorcery",B,"rix","62",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",66577
"Bloodthirsty Aerialist",3,"Creature - Vampire Rogue",B,"m20","91",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",73081
"Captivating Vampire",3,"Creature - Vampire",B,"c17","104",rare,b,Owned,Non-foil,false,,,"Soul Sucking","",
"Sorin, Imperious Bloodlord",3,"Legendary Planeswalker - Sorin",B,"m20","115",mythic,b,Owned,Non-foil,false,,,"Soul Sucking","",73129
"Vampire Nighthawk",3,"Creature - Vampire Shaman",B,"e01","38",uncommon,b,Owned,Non-foil,false,,,"Soul Sucking","",
"Vito, Thorn of the Dusk Rose",3,"Legendary Creature - Vampire Cleric",B,"m21","127",rare,b,Owned,Non-foil,false,,,"Soul Sucking","",81481
"Bloodline Keeper",4,"Creature - Vampire",B,"isd","90",rare,b,Owned,Non-foil,false,,,"Soul Sucking","",42466
"New Blood",4,"Sorcery",B,"c17","19",rare,b,Owned,Non-foil,false,,,"Soul Sucking","",
"Twilight Prophet",4,"Creature - Vampire Cleric",B,"rix","88",mythic,b,Owned,Non-foil,false,,,"Soul Sucking","",66629
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Soul Sucking","",
"Thriving Moor",0,"Land",B,"jmp","37",common,l,Owned,Non-foil,false,,,"Soul Sucking","",81821
"Fireball",1,"Sorcery",R,"m10","136",uncommon,r,Owned,Non-foil,false,,,"Spellslingers","",33043
"Shock",1,"Instant",R,"aer","98",common,r,Owned,Non-foil,false,,,"Spellslingers","",62923
"Soul-Scar Mage",1,"Creature - Human Wizard",R,"akh","148",rare,r,Owned,Non-foil,false,,,"Spellslingers","",63898
"Abrade",2,"Instant",R,"2xm","114",common,r,Owned,Non-foil,false,,,"Spellslingers","",82262
"Dreadhorde Arcanist",2,"Creature - Zombie Wizard",R,"tsr","341",special,r,Owned,Non-foil,false,,,"Spellslingers","",
"Finale of Promise",2,"Sorcery",R,"war","127",mythic,r,Owned,Non-foil,false,,,"Spellslingers","",71860
"Increasing Vengeance",2,"Instant",R,"c19","147",rare,r,Owned,Non-foil,false,,,"Spellslingers","",77408
"Thermo-Alchemist",2,"Creature - Human Shaman",R,"jmp","365",common,r,Owned,Non-foil,false,,,"Spellslingers","",
"Tormenting Voice",2,"Sorcery",R,"ktk","123",common,r,Owned,Non-foil,false,,,"Spellslingers","",54022
"Young Pyromancer",2,"Creature - Human Shaman",R,"jmp","372",uncommon,r,Owned,Non-foil,false,,,"Spellslingers","",
"Dualcaster Mage",3,"Creature - Human Wizard",R,"c14","34",rare,r,Owned,Non-foil,false,,,"Spellslingers","",55101
"Guttersnipe",3,"Creature - Goblin Shaman",R,"cn2","162",uncommon,r,Owned,Non-foil,false,,,"Spellslingers","",
"Arclight Phoenix",4,"Creature - Phoenix",R,"grn","91",mythic,r,Owned,Non-foil,false,,,"Spellslingers","",69555
"Charmbreaker Devils",6,"Creature - Devil",R,"c20","147",rare,r,Owned,Non-foil,false,,,"Spellslingers","",
"Isochron Scepter",2,"Artifact",,"2xm","264",rare,c,Owned,Non-foil,false,,,"Spellslingers","",82562
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Spellslingers","",
"Thriving Bluff",0,"Land",R,"jmp","33",common,l,Owned,Non-foil,false,,,"Spellslingers","",81813
"Anointed Chorister",1,"Creature - Human Cleric",W,"m21","4",common,w,Owned,Non-foil,false,,,"Stairway to Heaven","",81235
"Speaker of the Heavens",1,"Creature - Human Cleric",W,"m21","38",rare,w,Owned,Non-foil,false,,,"Stairway to Heaven","",81303
"Angelic Ascension",2,"Instant",W,"m21","3",uncommon,w,Owned,Non-foil,false,,,"Stairway to Heaven","",81233
"Bishop of Wings",2,"Creature - Human Cleric",W,"m20","8",rare,w,Owned,Non-foil,false,,,"Stairway to Heaven","",72915
"Divine Arrow",2,"Instant",W,"jmp","100",common,w,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Heliod's Intervention",2,"Instant",W,"thb","19",rare,w,Owned,Non-foil,false,,,"Stairway to Heaven","",79162
"Angel of Vitality",3,"Creature - Angel",W,"m20","4",uncommon,w,Owned,Non-foil,false,,,"Stairway to Heaven","",72907
"Celestial Enforcer",3,"Creature - Human Cleric",W,"m21","11",common,w,Owned,Non-foil,false,,,"Stairway to Heaven","",81249
"Resplendent Angel",3,"Creature - Angel",W,"m19","34",mythic,w,Owned,Non-foil,false,,,"Stairway to Heaven","",68229
"Righteous Valkyrie",3,"Creature - Angel Cleric",W,"khm","24",rare,w,Owned,Non-foil,false,,,"Stairway to Heaven","",87371
"Starnheim Unleashed",4,"Sorcery",W,"khm","294",mythic,w,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Angelic Overseer",5,"Creature - Angel",W,"isd","3",mythic,w,Owned,Non-foil,false,,,"Stairway to Heaven","",42292
"Archangel Avacyn",5,"Legendary Creature - Angel",W,"v17","1",mythic,White,Owned,Non-foil,false,,,"Stairway to Heaven","",66393
"Lyra Dawnbringer",5,"Legendary Creature - Angel",W,"dom","26",mythic,w,Owned,Non-foil,false,,,"Stairway to Heaven","",67517
"Emeria's Call",7,"Sorcery",W,"znr","12",mythic,w,Owned,Non-foil,false,,,"Stairway to Heaven","",82959
"Sephara, Sky's Blade",7,"Legendary Creature - Angel",W,"m20","36",rare,w,Owned,Non-foil,false,,,"Stairway to Heaven","",72971
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",
"Thriving Heath",0,"Land",W,"jmp","35",common,l,Owned,Non-foil,false,,,"Stairway to Heaven","",81817
"Authority of the Consuls",1,"Enchantment",W,"kld","5",rare,w,Owned,Non-foil,false,,,"Stax Attax","",61877
"Silence",1,"Instant",W,"m10","31",rare,w,Owned,Non-foil,false,,,"Stax Attax","",32853
"Grand Abolisher",2,"Creature - Human Cleric",W,"m12","19",rare,w,Owned,Non-foil,false,,,"Stax Attax","",41387
"Imposing Sovereign",2,"Creature - Human Noble",W,"m14","22",rare,w,Owned,Non-foil,false,,,"Stax Attax","",49575
"Suture Priest",2,"Creature - Cleric",W,"nph","25",common,w,Owned,Non-foil,false,,,"Stax Attax","",39766
"Aura of Silence",3,"Enchantment",W,"wth","7",uncommon,w,Owned,Non-foil,false,,,"Stax Attax","",9465
"Mentor of the Meek",3,"Creature - Human Soldier",W,"jmp","121",rare,w,Owned,Non-foil,false,,,"Stax Attax","",
"Prison Realm",3,"Enchantment",W,"war","26",uncommon,w,Owned,Non-foil,false,,,"Stax Attax","",71658
"Sanctuary Lockdown",3,"Enchantment",W,"iko","28",uncommon,w,Owned,Non-foil,false,,,"Stax Attax","",80065
"Thalia, Heretic Cathar",3,"Legendary Creature - Human Soldier",W,"emn","46",rare,w,Owned,Non-foil,false,,,"Stax Attax","",61308
"Alms Collector",4,"Creature - Cat Cleric",W,"c17","1",rare,w,Owned,Non-foil,false,,,"Stax Attax","",
"Mangara, the Diplomat",4,"Legendary Creature - Human Cleric",W,"m21","27",mythic,w,Owned,Non-foil,false,,,"Stax Attax","",81281
"Michiko Konda, Truth Seeker",4,"Legendary Creature - Human Advisor",W,"sok","19",rare,w,Owned,Non-foil,false,,,"Stax Attax","",21940
"Smothering Tithe",4,"Enchantment",W,"rna","22",rare,w,Owned,Non-foil,false,,,"Stax Attax","",71044
"Elesh Norn, Grand Cenobite",7,"Legendary Creature - Praetor",W,"mm2","16",mythic,w,Owned,Non-foil,false,,,"Stax Attax","",57312
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Plains",0,"Basic Land - Plains",W,"cma","292",common,l,Owned,Non-foil,false,,,"Stax Attax","",
"Thriving Heath",0,"Land",W,"jmp","35",common,l,Owned,Non-foil,false,,,"Stax Attax","",81817
"Faerie Seer",1,"Creature - Faerie Wizard",U,"mh1","51",common,u,Owned,Non-foil,false,,,"Thassophobia","",72474
"Omen of the Sea",2,"Enchantment",U,"thb","58",common,u,Owned,Non-foil,false,,,"Thassophobia","",79240
"Teferi's Time Twist",2,"Instant",U,"war","72",common,u,Owned,Non-foil,false,,,"Thassophobia","",71750
"Thassa's Intervention",2,"Instant",U,"thb","72",rare,u,Owned,Non-foil,false,,,"Thassophobia","",79268
"Thassa's Oracle",2,"Creature - Merfolk Wizard",U,"thb","73",rare,u,Owned,Non-foil,false,,,"Thassophobia","",79270
"Thassa's Rebuff",2,"Instant",U,"bng","54",uncommon,u,Owned,Non-foil,false,,,"Thassophobia","",51671
"Cloudkin Seer",3,"Creature - Elemental Wizard",U,"m20","54",common,u,Owned,Non-foil,false,,,"Thassophobia","",73007
"Thassa, God of the Sea",3,"Legendary Enchantment Creature - God",U,"sld","71",mythic,u,Owned,Non-foil,false,,,"Thassophobia","",
"Clever Impersonator",4,"Creature - Shapeshifter",U,"c19","82",mythic,u,Owned,Non-foil,false,,,"Thassophobia","",77278
"Dungeon Geists",4,"Creature - Spirit",U,"cma","39",rare,u,Owned,Non-foil,false,,,"Thassophobia","",
"Thassa, Deep-Dwelling",4,"Legendary Enchantment Creature - God",U,"thb","71",mythic,u,Owned,Non-foil,false,,,"Thassophobia","",79266
"Dream Eater",6,"Creature - Nightmare Sphinx",U,"grn","38",mythic,u,Owned,Non-foil,false,,,"Thassophobia","",69449
"Agent of Treachery",7,"Creature - Human Rogue",U,"m20","43",rare,u,Owned,Non-foil,false,,,"Thassophobia","",72985
"Altar of the Pantheon",3,"Artifact",,"thb","231",common,c,Owned,Non-foil,false,,,"Thassophobia","",79586
"Nyx Lotus",4,"Legendary Artifact",,"thb","235",rare,c,Owned,Non-foil,false,,,"Thassophobia","",79594
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Thassophobia","",78656
"Thriving Isle",0,"Land",U,"jmp","36",common,l,Owned,Non-foil,false,,,"Thassophobia","",81819
"Death Wind",1,"Instant",B,"avr","93",common,b,Owned,Non-foil,false,,,"The Flood","",44137
"Tainted Strike",1,"Instant",B,"som","80",common,b,Owned,Non-foil,false,,,"The Flood","",38269
"Glistening Oil",2,"Enchantment - Aura",B,"nph","62",rare,b,Owned,Non-foil,false,,,"The Flood","",39704
"Plague Stinger",2,"Creature - Insect Horror",B,"som","75",common,b,Owned,Non-foil,false,,,"The Flood","",38219
"Dismember",3,"Instant",B,"nph","57",uncommon,b,Owned,Non-foil,false,,,"The Flood","",39944
"Grim Affliction",3,"Instant",B,"nph","63",common,b,Owned,Non-foil,false,,,"The Flood","",39758
"Ichor Rats",3,"Creature - Rat",B,"som","67",uncommon,b,Owned,Non-foil,false,,,"The Flood","",38021
"Phyrexian Arena",3,"Enchantment",B,"hop","36",rare,b,Owned,Non-foil,false,,,"The Flood","",44642
"Phyrexian Rager",3,"Creature - Horror",B,"gvl","39",common,b,Owned,Non-foil,false,,,"The Flood","",
"Yawgmoth, Thran Physician",4,"Legendary Creature - Human Cleric",B,"tsr","336",special,b,Owned,Non-foil,false,,,"The Flood","",
"Caress of Phyrexia",5,"Sorcery",B,"nph","53",uncommon,b,Owned,Non-foil,false,,,"The Flood","",39850
"Skithiryx, the Blight Dragon",5,"Legendary Creature - Dragon Skeleton",B,"plist","113",mythic,b,Owned,Non-foil,false,,,"The Flood","",
"Sheoldred, Whispering One",7,"Legendary Creature - Praetor",B,"nph","73",mythic,b,Owned,Non-foil,false,,,"The Flood","",39746
"Contagion Clasp",2,"Artifact",,"tsr","391",special,c,Owned,Non-foil,false,,,"The Flood","",
"Grafted Exoskeleton",4,"Artifact - Equipment",,"som","162",uncommon,c,Owned,Non-foil,false,,,"The Flood","",38263
"Inkmoth Nexus",0,"Land",,"sld","45",rare,l,Owned,Non-foil,false,,,"The Flood","",
"Karn's Bastion",0,"Land",,"war","248",rare,l,Owned,Non-foil,false,,,"The Flood","",72102
"Phyrexian Tower",0,"Legendary Land",B,"jmp","493",rare,l,Owned,Non-foil,false,,,"The Flood","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"The Flood","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"The Flood","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"The Flood","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"The Flood","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"The Flood","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"The Flood","",
"Thriving Moor",0,"Land",B,"jmp","37",common,l,Owned,Non-foil,false,,,"The Flood","",81821
"Ancient Stirrings",1,"Sorcery",G,"tsr","355",special,g,Owned,Non-foil,false,,,"Tron Engine","",
"Crop Rotation",1,"Instant",G,"ddr","7",common,g,Owned,Non-foil,false,,,"Tron Engine","",
"Sylvan Scrying",2,"Sorcery",G,"tsr","367",special,g,Owned,Non-foil,false,,,"Tron Engine","",
"Thragtusk",5,"Creature - Beast",G,"m13","193",rare,g,Owned,Non-foil,false,,,"Tron Engine","",45582
"World Breaker",7,"Creature - Eldrazi",G,"ogw","126",mythic,g,Owned,Non-foil,false,,,"Tron Engine","",59563
"Ugin's Conjurant",0,"Creature - Spirit Monk",,"war","3",uncommon,c,Owned,Non-foil,false,,,"Tron Engine","",71612
"Walking Ballista",0,"Artifact Creature - Construct",,"aer","181",rare,c,Owned,Non-foil,false,,,"Tron Engine","",62561
"Chromatic Sphere",1,"Artifact",,"inv","299",uncommon,c,Owned,Non-foil,false,,,"Tron Engine","",14743
"Chromatic Star",1,"Artifact",,"2xm","239",common,c,Owned,Non-foil,false,,,"Tron Engine","",82512
"Expedition Map",1,"Artifact",,"2xm","255",common,c,Owned,Non-foil,false,,,"Tron Engine","",82544
"Wayfarer's Bauble",1,"Artifact",,"mm2","234",common,c,Owned,Non-foil,false,,,"Tron Engine","",57390
"Ugin, the Ineffable",6,"Legendary Planeswalker - Ugin",,"war","2",rare,c,Owned,Non-foil,false,,,"Tron Engine","",71610
"Wurmcoil Engine",6,"Artifact Creature - Wurm",,"som","223",mythic,c,Owned,Non-foil,false,,,"Tron Engine","",38185
"Meteor Golem",7,"Artifact Creature - Golem",,"khc","101",uncommon,c,Owned,Non-foil,false,,,"Tron Engine","",
"Ulamog, the Ceaseless Hunger",10,"Legendary Creature - Eldrazi",,"bfz","15",mythic,c,Owned,Non-foil,false,,,"Tron Engine","",58301
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Tron Engine","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Tron Engine","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Tron Engine","",
"Thriving Grove",0,"Land",G,"jmp","34",common,l,Owned,Non-foil,false,,,"Tron Engine","",81815
